Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Current education level,Fluent languages,Subject,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64a18bf1e4ca6c2649a9a532,60bc59d1e69be68b9a6348da,APPROVED,2023-07-02T14:38:59.277000Z,2023-07-02T14:59:51.957000Z,2023-07-02T18:47:00.944000,2023-07-02T15:03:57.094690Z,1253,CACDZOAC,62,Undergraduate degree (BA/BSc/other),English,Computer Science,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
64a18c2324388293d4b735b2,5e904f36cc3d6c355bbf48fa,APPROVED,2023-07-02T14:39:31.778000Z,2023-07-02T14:52:48.164000Z,2023-07-02T18:47:01.088000,2023-07-02T14:52:48.810371Z,797,CACDZOAC,1639,Undergraduate degree (BA/BSc/other),English,"Finance, Economics, Accounting, Computer Science",38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64a18c7f6331d8c6e9e98090,63468bba5b07f90fcd2c1e16,APPROVED,2023-07-02T14:42:11.835000Z,2023-07-02T15:09:36.943000Z,2023-07-02T18:47:01.267000,2023-07-02T15:09:37.515613Z,1646,CACDZOAC,404,Undergraduate degree (BA/BSc/other),"English, Polish",Physics,21,Male,White,Poland,United Kingdom,Poland,English,Yes,Full-Time
64a18cb5f9674c68d5e98063,6092d6c40ddf25b74e934eef,APPROVED,2023-07-02T14:42:10.794000Z,2023-07-02T14:50:14.898000Z,2023-07-03T07:02:33.289000,2023-07-02T14:50:15.399790Z,485,CACDZOAC,290,Undergraduate degree (BA/BSc/other),"English, Greek",Engineering,28,Male,White,Greece,Greece,Greece,Greek,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64a18ced0aa1bd4fcab2ee6e,616012bc7d5c768aa982b08d,APPROVED,2023-07-02T14:42:53.110000Z,2023-07-02T15:04:15.543000Z,2023-07-02T18:47:01.439000,2023-07-02T15:04:17.038799Z,1283,CACDZOAC,227,Undergraduate degree (BA/BSc/other),English,Engineering,22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
64a18cf57953f76920c95150,60da7907f703c1b473bdc28f,APPROVED,2023-07-02T14:43:41.745000Z,2023-07-02T15:07:58.622000Z,2023-07-02T18:47:01.613000,2023-07-02T15:07:59.173093Z,1457,CACDZOAC,230,Undergraduate degree (BA/BSc/other),English,Engineering,21,Male,Black,Canada,Canada,Canada,English,Yes,Due to start a new job within the next month
64a18cf8b42748fc55060df1,63fbd3e8b4865c6e1fb04614,APPROVED,2023-07-02T14:43:11.743000Z,2023-07-02T14:52:40.878000Z,2023-07-02T18:59:31.900000,2023-07-02T14:52:41.363803Z,570,CACDZOAC,247,Undergraduate degree (BA/BSc/other),English,Physics,20,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
64a18d2d4bf826dc08aa7edc,61759cf022b4d2cc69050fd2,APPROVED,2023-07-02T14:44:04.330000Z,2023-07-02T14:53:13.794000Z,2023-07-02T18:59:32.087000,2023-07-02T14:53:14.243808Z,550,CACDZOAC,182,Undergraduate degree (BA/BSc/other),English,"Computing (IT), Computer Science, Mathematics",27,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
64a18d309d75c9cea418da52,5dcb10dbfd08d47eac84e99d,APPROVED,2023-07-02T14:44:00.531000Z,2023-07-02T14:52:37.582000Z,2023-07-03T07:02:33.425000,2023-07-02T14:52:38.134988Z,518,CACDZOAC,365,Undergraduate degree (BA/BSc/other),"Italian, English",Computer Science,19,Male,Asian,Italy,United Kingdom,United Kingdom,Bengali,Yes,Other
64a18d39913d16481db892c6,647745ea1c004c520ea42e7f,APPROVED,2023-07-02T14:46:02.632000Z,2023-07-02T15:00:30.219000Z,2023-07-02T18:47:01.810000,2023-07-02T15:03:57.946114Z,868,CACDZOAC,24,Undergraduate degree (BA/BSc/other),"English, Hebrew","Computer Science, Computing (IT), Engineering, Mathematics, Physics",32,Male,White,United States,Israel,Israel,Hebrew,Yes,Unemployed (and job seeking)
64a18d6053cdcf98958d8bbd,647316987bab09779f5f59e9,APPROVED,2023-07-02T14:44:53.213000Z,2023-07-02T14:55:25.318000Z,2023-07-02T18:47:02.080000,2023-07-02T14:55:25.794769Z,633,CACDZOAC,42,Undergraduate degree (BA/BSc/other),"English, German, Turkish","Business, Computer Science, Computing (IT)",25,Male,Mixed,Germany,Germany,Turkey,German,Yes,Part-Time
64a18d9d69434d986a764821,646bb101bf214d7946b4f617,APPROVED,2023-07-02T14:46:02.556000Z,2023-07-02T14:52:16.825000Z,2023-07-03T07:02:33.554000,2023-07-02T14:52:17.352131Z,375,CACDZOAC,62,Undergraduate degree (BA/BSc/other),"English, German",Computer Science,24,Male,White,Germany,Germany,Germany,German,Yes,Part-Time
64a18da159d19d63f2c51805,5cd310705882710018e544b0,APPROVED,2023-07-02T14:45:57.384000Z,2023-07-02T14:53:24.690000Z,2023-07-03T07:02:33.714000,2023-07-02T14:53:25.156944Z,448,CACDZOAC,1962,Undergraduate degree (BA/BSc/other),English,Science,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64a18e14dd43e227ef010662,6294ec859aaabbbeb246e7f3,APPROVED,2023-07-02T14:48:46.658000Z,2023-07-02T14:56:19.592000Z,2023-07-03T07:02:33.894000,2023-07-02T14:56:20.157842Z,453,CACDZOAC,863,Undergraduate degree (BA/BSc/other),"English, Welsh",Engineering,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64a18e2902fdfed7d76287ad,5ebb96b6cd673a0008ace9ce,APPROVED,2023-07-02T14:52:16.417000Z,2023-07-02T15:33:46.219000Z,2023-07-02T18:47:02.336000,2023-07-02T15:33:46.725092Z,2490,CACDZOAC,4000,Undergraduate degree (BA/BSc/other),English,Computer Science,26,Male,Asian,United States,United States,United States,Bengali,Yes,Other
64a18e2ec1eaeb117828e3de,60edb444be180364c4e0f330,APPROVED,2023-07-02T14:48:19.380000Z,2023-07-02T14:52:55.073000Z,2023-07-03T07:02:34.499000,2023-07-02T14:52:55.523677Z,276,CACDZOAC,250,Undergraduate degree (BA/BSc/other),"Greek, English",Engineering,29,Male,White,Greece,Greece,Greece,Greek,Yes,Full-Time
64a18e323110f0bdc9764880,5ea9ac27abf6101099ff0360,APPROVED,2023-07-02T14:48:18.642000Z,2023-07-02T15:04:23.377000Z,2023-07-02T18:47:02.522000,2023-07-02T15:04:23.892732Z,965,CACDZOAC,487,Undergraduate degree (BA/BSc/other),"English, Polish","Engineering, Computing (IT)",22,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
64a18e38126fd83eae65eb45,60194da353aa430009ae093a,APPROVED,2023-07-02T14:48:24.186000Z,2023-07-02T14:58:11.095000Z,2023-07-02T18:59:32.239000,2023-07-02T14:58:11.550004Z,587,CACDZOAC,146,Undergraduate degree (BA/BSc/other),"Polish, English","Biology, Mathematics",19,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
64a18e47210e8867b24ec42c,59b39cd4c05bb50001eb3b81,APPROVED,2023-07-02T14:49:06.181000Z,2023-07-02T14:59:16.263000Z,2023-07-02T18:47:02.679000,2023-07-02T15:03:41.153450Z,611,CACDZOAC,299,Undergraduate degree (BA/BSc/other),"English, Finnish",Computer Science,32,Male,White,Finland,Finland,Finland,Finnish,Yes,DATA_EXPIRED
64a18e5159e4512bcc2c4fd8,5e7987df47422a5443426cd7,APPROVED,2023-07-02T14:49:28.340000Z,2023-07-02T14:57:23.208000Z,2023-07-03T07:02:34.740000,2023-07-02T14:57:23.730082Z,475,CACDZOAC,864,Undergraduate degree (BA/BSc/other),English,"Economics, Mathematics",21,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
64a18e6e0d187f3a56988e54,5f328592c528f6049d0df10e,APPROVED,2023-07-02T14:49:23.682000Z,2023-07-02T15:04:32.559000Z,2023-07-02T18:47:02.821000,2023-07-02T15:04:33.089358Z,909,CACDZOAC,443,Undergraduate degree (BA/BSc/other),"Albanian, English, Greek",Chemistry,21,Female,White,Greece,Greece,Albania,Greek,Yes,Part-Time
64a18ecb862eacedb2b735c4,5efe59519563aa3504e9966a,APPROVED,2023-07-02T14:50:51.245000Z,2023-07-02T15:12:58.889000Z,2023-07-02T18:47:02.947000,2023-07-02T15:12:59.624597Z,1328,CACDZOAC,262,Undergraduate degree (BA/BSc/other),English,Computer Science,22,Male,Black,Canada,Canada,Canada,English,Yes,Part-Time
64a18f092a288381ccbf01a7,62e400d77ecf10ea52fbc1a9,APPROVED,2023-07-02T14:56:33.026000Z,2023-07-02T15:03:08.729000Z,2023-07-03T07:02:34.907000,2023-07-02T15:04:07.361900Z,396,CACDZOAC,205,Undergraduate degree (BA/BSc/other),English,Engineering,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
64a18f141ddb12d50e060dcb,64139e0346c4b91651b69d44,APPROVED,2023-07-02T14:52:19.901000Z,2023-07-02T14:57:05.408000Z,2023-07-03T07:02:35.081000,2023-07-02T14:57:05.879185Z,286,CACDZOAC,181,Undergraduate degree (BA/BSc/other),"French, English, Urdu","Engineering, Mathematics, Physics",19,Male,White,United Kingdom,United Kingdom,United States,English,Yes,Full-Time
64a18f20af57b26b59dd7f6d,601efae0b13fd84089e2877d,APPROVED,2023-07-02T14:52:19.198000Z,2023-07-02T14:59:51.880000Z,2023-07-03T07:02:35.277000,2023-07-02T15:03:57.112577Z,453,CACDZOAC,392,Undergraduate degree (BA/BSc/other),English,"Engineering, Architecture, Marketing",20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64a18f4ecfbdd77c80232250,5f2788ddf5b51d1407d074b5,APPROVED,2023-07-02T14:53:05.129000Z,2023-07-02T15:26:41.908000Z,2023-07-02T18:47:03.087000,2023-07-02T15:26:42.459786Z,2017,CACDZOAC,603,Undergraduate degree (BA/BSc/other),English,Computer Science,23,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64a18f539c669b86cfa687c9,5eb01c445b4ec1077a4dfbae,APPROVED,2023-07-02T14:53:32.373000Z,2023-07-02T15:22:04.732000Z,2023-07-02T18:47:03.219000,2023-07-02T15:22:05.200154Z,1713,CACDZOAC,71,Undergraduate degree (BA/BSc/other),"Afrikaans, English","Engineering, Mathematics, Chemistry",23,Male,Asian,South Africa,South Africa,South Africa,English,Yes,Part-Time
64a1900d167719df3515c7d9,5fe223488fd71dd5e57e4c2e,APPROVED,2023-07-02T14:56:13.470000Z,2023-07-02T15:02:52.885000Z,2023-07-03T07:02:35.458000,2023-07-02T15:04:07.285706Z,400,CACDZOAC,98,Undergraduate degree (BA/BSc/other),"English, Italian","Computing (IT), Computer Science, Engineering",30,Male,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
64a1902d46e36fb6c086bd1c,5f97f80e8279d602b5dfd6b1,APPROVED,2023-07-02T14:56:45.365000Z,2023-07-02T15:13:58.916000Z,2023-07-02T18:47:03.366000,2023-07-02T15:13:59.445486Z,1034,CACDZOAC,305,Undergraduate degree (BA/BSc/other),English,"Art and/or design, Chemistry",21,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
64a1905a7ab5a40bd2a10b9b,63f7a3b799889de3f13622db,APPROVED,2023-07-02T14:57:34.047000Z,2023-07-02T15:02:09.917000Z,2023-07-03T07:02:35.633000,2023-07-02T15:04:02.848899Z,276,CACDZOAC,202,Undergraduate degree (BA/BSc/other),English,Computer Science,21,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
64a1907c810bdd8987edba69,6487929144e5af4f15fde1f8,APPROVED,2023-07-02T14:58:08.503000Z,2023-07-02T15:20:14.679000Z,2023-07-02T18:47:03.528000,2023-07-02T15:20:15.535575Z,1327,CACDZOAC,5,Undergraduate degree (BA/BSc/other),"English, Polish",Computer Science,21,Male,White,Canada,Poland,Canada,English,Yes,Due to start a new job within the next month
64a190a1b062a627d27f5f82,6426eb010b13db90672f8d4e,APPROVED,2023-07-02T14:58:49.435000Z,2023-07-02T15:13:38.254000Z,2023-07-02T18:47:03.660000,2023-07-02T15:13:38.733188Z,889,CACDZOAC,89,Undergraduate degree (BA/BSc/other),"English, German, Romanian",Engineering,36,Female,White,Romania,Germany,DATA_EXPIRED,Romanian,Yes,DATA_EXPIRED
64a190b77bf848052ab2ee58,5d07e966eea5af0019fcc6f4,APPROVED,2023-07-02T14:59:08.496000Z,2023-07-02T15:08:58.861000Z,2023-07-02T18:59:32.403000,2023-07-02T15:08:59.336463Z,591,CACDZOAC,89,Undergraduate degree (BA/BSc/other),English,"Earth, Environment, or Climate Sciences, Computer Science",19,Female,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking)
64a190be703db54ad54ec3f9,606b94352e103bc54d43321b,APPROVED,2023-07-02T14:59:45.608000Z,2023-07-02T15:09:42.455000Z,2023-07-02T18:59:32.551000,2023-07-02T15:09:42.905429Z,597,CACDZOAC,170,Undergraduate degree (BA/BSc/other),"Vietnamese, German, English",Computer Science,27,Male,Asian,United States,Germany,United States,German,Yes,Part-Time
64a190fbc4b80f5bfbc95194,6297a4747d0491534080793c,APPROVED,2023-07-02T15:01:33.550000Z,2023-07-02T15:20:58.649000Z,2023-07-02T18:47:03.853000,2023-07-02T15:20:59.254995Z,1166,CACDZOAC,170,Undergraduate degree (BA/BSc/other),"English, Korean","Biological Sciences, Computer Science",22,Male,Asian,Korea,United States,United States,Korean,DATA_EXPIRED,DATA_EXPIRED
64a190ff119e0134387f5f79,5f25d8172b91b02b72277187,APPROVED,2023-07-02T15:00:15.307000Z,2023-07-02T15:28:26.150000Z,2023-07-02T18:47:04.077000,2023-07-02T15:28:26.635948Z,1691,CACDZOAC,440,Undergraduate degree (BA/BSc/other),"English, Polish","Computing (IT), Engineering",22,Male,White,Poland,Poland,Poland,Polish,Yes,Other
64a1910bb8846a9d71534274,63d16b409fc89f6d3a97f281,APPROVED,2023-07-02T15:00:33.268000Z,2023-07-02T15:10:03.386000Z,2023-07-02T18:59:32.726000,2023-07-02T15:10:03.927305Z,571,CACDZOAC,158,Undergraduate degree (BA/BSc/other),English,Mathematics,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64a191a6f353e5d47086bd65,60f88d7fef1959734061e5a7,APPROVED,2023-07-02T15:03:05.700000Z,2023-07-02T15:29:16.728000Z,2023-07-02T18:47:04.272000,2023-07-02T15:29:17.289036Z,1572,CACDZOAC,327,Undergraduate degree (BA/BSc/other),"English, Polish",Chemistry,21,Female,White,Poland,Poland,Poland,Polish,Yes,Other
64a191c820e8816d6965eb55,648d699629d1e916e264a36d,APPROVED,2023-07-02T15:05:27.641000Z,2023-07-02T15:15:44.749000Z,2023-07-02T18:47:04.521000,2023-07-02T15:15:46.763463Z,618,CACDZOAC,11,Undergraduate degree (BA/BSc/other),"English, Italian, Spanish","Science, Art and/or design",21,Female,Mixed,Argentina,Italy,Italy,Spanish,Yes,Part-Time
64a1926126454f859d5cf67f,606f25c909b8c8c57c904dcc,APPROVED,2023-07-02T15:06:21.794000Z,2023-07-02T15:36:55.062000Z,2023-07-02T18:47:04.677000,2023-07-02T15:36:55.900489Z,1834,CACDZOAC,410,Undergraduate degree (BA/BSc/other),"Italian, English","Earth, Environment, or Climate Sciences, Agriculture and Horticulture, Geography, Leisure, Science",24,Male,White,Italy,Italy,Italy,Italian,Yes,Part-Time
64a1927bbe2e909d4753425a,5fdf4cb87e067a712391f180,APPROVED,2023-07-02T15:06:40.255000Z,2023-07-02T15:20:42.651000Z,2023-07-02T18:47:04.828000,2023-07-02T15:20:43.410990Z,843,CACDZOAC,303,Undergraduate degree (BA/BSc/other),"Afrikaans, English","Engineering, Philosophy",20,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
64a192b0c8493bfeed8d8c12,5f5e32a0d6a12c6857b8e127,APPROVED,2023-07-02T15:07:36.644000Z,2023-07-02T15:17:42.666000Z,2023-07-02T18:42:59.699000,2023-07-02T15:17:43.278158Z,607,CACDZOAC,5645,Undergraduate degree (BA/BSc/other),English,"Engineering, Management",27,Male,White,United States,United States,United States,English,Yes,Full-Time
64a192be1659e03344c95189,5e94b58fc7296a0a611f0492,APPROVED,2023-07-02T15:07:42.952000Z,2023-07-02T15:15:51.637000Z,2023-07-03T07:02:35.798000,2023-07-02T15:15:52.746745Z,489,CACDZOAC,411,Undergraduate degree (BA/BSc/other),"Polish, English","Computing (IT), Computer Science",21,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
64a1931ec584a5de6376482b,5b098ce4e80ba400017f75de,APPROVED,2023-07-02T15:09:21.854000Z,2023-07-02T15:19:27.880000Z,2023-07-02T18:43:01.254000,2023-07-02T15:19:29.728035Z,607,CACDZOAC,526,Undergraduate degree (BA/BSc/other),English,Computer Science,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
64a1935c2d8068e298a10b8f,64063cb9ad66c9a964814b0e,APPROVED,2023-07-02T15:15:32.580000Z,2023-07-02T15:31:55.482000Z,2023-07-02T18:47:04.968000,2023-07-02T15:31:58.905740Z,983,CACDZOAC,255,Undergraduate degree (BA/BSc/other),English,"Computer Science, Computing (IT)",31,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Full-Time
64a193876d8b374d41e035a5,611eb4cfb28943e584e11af0,APPROVED,2023-07-02T15:11:08.594000Z,2023-07-02T15:23:12.476000Z,2023-07-02T18:47:05.110000,2023-07-02T15:23:12.917610Z,724,CACDZOAC,420,Undergraduate degree (BA/BSc/other),"German, English, Tamil","Biology, Computer Science",27,Female,Asian,Austria,Austria,Austria,English,Yes,Unemployed (and job seeking)
64a193b0cdaf8b2781aa7f00,6168174598124da7e933f76d,APPROVED,2023-07-02T15:12:15.139000Z,2023-07-02T15:31:36.440000Z,2023-07-02T18:47:05.249000,2023-07-02T15:31:36.885171Z,1162,CACDZOAC,89,Undergraduate degree (BA/BSc/other),English,"Pharmacology, Chemistry, Health and Medicine",23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
64a193bb79f5fa9a13cd8b92,5f61bbe3c18cc915aac68b32,APPROVED,2023-07-02T15:11:55.803000Z,2023-07-02T15:21:48.921000Z,2023-07-02T18:59:32.900000,2023-07-02T15:21:49.598361Z,594,CACDZOAC,589,Undergraduate degree (BA/BSc/other),"Afrikaans, English",Engineering,22,Female,Black,Lesotho,South Africa,Nigeria,English,Yes,Unemployed (and job seeking)
64a193e3f2c429642d27308d,55dbdc9d50a1f7001190d753,APPROVED,2023-07-02T15:13:11.266000Z,2023-07-02T15:25:34.607000Z,2023-07-02T18:47:05.409000,2023-07-02T15:25:35.163548Z,744,CACDZOAC,2145,Undergraduate degree (BA/BSc/other),English,Computer Science,32,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
64a193f64b0a09d01a2c5040,600b25f40e8a5115c823ee13,APPROVED,2023-07-02T15:12:57.580000Z,2023-07-02T15:27:38.624000Z,2023-07-02T18:47:05.576000,2023-07-02T15:27:39.599066Z,882,CACDZOAC,48,Undergraduate degree (BA/BSc/other),"English, Greek",Engineering,26,Female,White,Albania,United Kingdom,Greece,Greek,Yes,Unemployed (and job seeking)
64a1941e85a327308add7f70,5fc12002ae4b06000b8211ea,APPROVED,2023-07-02T15:13:39.825000Z,2023-07-02T15:25:13.237000Z,2023-07-02T18:47:05.765000,2023-07-02T15:25:13.820102Z,694,CACDZOAC,422,Undergraduate degree (BA/BSc/other),"French, English",Engineering,22,Male,Asian,Canada,Canada,Canada,English,Yes,Full-Time
64a1944eb1c56ef6f228e3ea,615ed1ac0b0aad5da19cce6a,APPROVED,2023-07-02T15:14:24.715000Z,2023-07-02T15:35:07.180000Z,2023-07-02T18:47:05.919000,2023-07-02T15:35:07.607748Z,1243,CACDZOAC,217,Undergraduate degree (BA/BSc/other),"English, Spanish",Computer Science,21,Male,White,Spain,Spain,Spain,Spanish,Yes,Other
64a19455513ff3c7c4b8930d,5f4c40e6e83b1e856330ec82,APPROVED,2023-07-02T15:15:09.844000Z,2023-07-02T15:37:50.631000Z,2023-07-02T18:47:06.048000,2023-07-02T15:37:51.181761Z,1361,CACDZOAC,172,Undergraduate degree (BA/BSc/other),"English, Afrikaans",Computer Science,23,Female,Other,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
64a1947edb6350d662a10b77,60d3acd071e98de7a42743ac,APPROVED,2023-07-02T15:17:04.406000Z,2023-07-02T15:39:03.744000Z,2023-07-02T18:47:06.200000,2023-07-02T15:39:04.302579Z,1320,CACDZOAC,305,Undergraduate degree (BA/BSc/other),"English, Hungarian","Computer Science, Computing (IT)",20,Female,White,Hungary,Hungary,Hungary,Hungarian,Yes,Other
64a194b98cf9dce63c4ec407,5e938e072a4ce9077f8157b9,APPROVED,2023-07-02T15:16:15.627000Z,2023-07-02T15:26:42.168000Z,2023-07-02T18:47:06.418000,2023-07-02T15:26:42.715461Z,627,CACDZOAC,556,Undergraduate degree (BA/BSc/other),"Spanish, English","Engineering, English Language",23,Female,Mixed,Mexico,Mexico,Mexico,English,Yes,Part-Time
64a194bd05774662f4e9802c,6036cda9e215b8528b3fa2ce,APPROVED,2023-07-02T15:16:21.700000Z,2023-07-02T15:18:58.971000Z,2023-07-03T04:46:53.413000,2023-07-02T15:18:59.588422Z,158,CACDZOAC,720,Undergraduate degree (BA/BSc/other),English,"Sports, Geography, Mathematics",20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64a194dd157124dd1bf6939f,6413799cf7721ee0ce637e09,APPROVED,2023-07-02T15:16:49.129000Z,2023-07-02T15:23:52.624000Z,2023-07-03T07:02:35.947000,2023-07-02T15:23:53.044246Z,424,CACDZOAC,160,Undergraduate degree (BA/BSc/other),English,Mathematics,19,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
64a19500d5321d2099e9806d,6108349bee35bf8ac7331f76,APPROVED,2023-07-02T15:17:50.303000Z,2023-07-02T15:29:01.504000Z,2023-07-02T18:47:06.663000,2023-07-02T15:29:02.029336Z,672,CACDZOAC,41,Undergraduate degree (BA/BSc/other),"English, Polish","Art and/or design, Fashion and textiles, Management, Materials Science, Other",26,Female,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
64a195f9a6e7aedaa261a0b4,62c4447bf90fc4b646c59a62,APPROVED,2023-07-02T15:21:32.372000Z,2023-07-02T15:42:43.874000Z,2023-07-02T18:47:06.873000,2023-07-02T15:42:44.564303Z,1272,CACDZOAC,192,Undergraduate degree (BA/BSc/other),"English, French","Computing (IT), Computer Science",21,Male,Mixed,Mauritius,United Kingdom,Ireland,English,Yes,Unemployed (and job seeking)
64a19627c0c6b479f118da71,5fbff63f87a5fa3d602bab58,APPROVED,2023-07-02T15:22:47.443000Z,2023-07-02T15:30:08.185000Z,2023-07-03T07:02:36.122000,2023-07-02T15:30:08.638154Z,441,CACDZOAC,220,Undergraduate degree (BA/BSc/other),"Italian, English",Engineering,25,Male,White,Italy,Italy,Italy,Italian,Yes,Part-Time
64a19641951dce4a585cf6a9,612343ad47e6674ffb643ac9,APPROVED,2023-07-02T15:22:58.692000Z,2023-07-02T15:32:43.430000Z,2023-07-02T18:59:33.048000,2023-07-02T15:32:43.942133Z,585,CACDZOAC,143,Undergraduate degree (BA/BSc/other),"Afrikaans, English","Biology, English Language, Geography, Mathematics",28,Female,Mixed,South Africa,South Africa,South Africa,Afrikaans,Yes,Full-Time
64a1964d7ce97d01bafe8dfc,646e450a099736c7ebe122d8,APPROVED,2023-07-02T15:25:39.033000Z,2023-07-02T15:34:16.440000Z,2023-07-03T07:02:36.295000,2023-07-02T15:34:16.900530Z,518,CACDZOAC,44,Undergraduate degree (BA/BSc/other),"German, Russian, English","Education, Mathematics, Theology/Religion",25,Male,White,Germany,Germany,Germany,German,Yes,Due to start a new job within the next month
64a196667b7722a8784020bf,62029a07ef1cb18a1337c583,APPROVED,2023-07-02T15:23:22.661000Z,2023-07-02T15:31:18.689000Z,2023-07-03T07:02:36.444000,2023-07-02T15:31:19.155273Z,477,CACDZOAC,703,Undergraduate degree (BA/BSc/other),English,Physics,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64a19678925a3ed4cd7fe82f,63d40e1748df54e627f3022b,APPROVED,2023-07-02T15:23:36.975000Z,2023-07-02T15:33:41.025000Z,2023-07-02T18:42:56.645000,2023-07-02T15:33:41.493099Z,605,CACDZOAC,859,Undergraduate degree (BA/BSc/other),"Spanish, English","Accounting, Business, Computer Science",43,Male,White,Mexico,United States,Mexico,English,Yes,Full-Time
64a1969866a5fdb2b45e372e,627bccc58bb8898efd763beb,APPROVED,2023-07-02T15:24:19.807000Z,2023-07-02T15:31:48.240000Z,2023-07-03T07:02:36.598000,2023-07-02T15:31:48.750532Z,449,CACDZOAC,546,Undergraduate degree (BA/BSc/other),"German, English",Computer Science,23,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
64a196d5fddd5be6f27f5f54,5f3fad86c15d910261828ca9,APPROVED,2023-07-02T15:25:11.693000Z,2023-07-02T15:31:44.609000Z,2023-07-03T07:02:36.764000,2023-07-02T15:31:45.108894Z,393,CACDZOAC,221,Undergraduate degree (BA/BSc/other),English,Computer Science,20,Female,Asian,China,United Kingdom,China,English,Yes,Other
64a19719d878c4d3b45e3773,61269889b1e365884ea88bbf,APPROVED,2023-07-02T15:27:43.894000Z,2023-07-02T15:41:30.268000Z,2023-07-02T18:47:07.122000,2023-07-02T15:41:30.904322Z,827,CACDZOAC,107,Undergraduate degree (BA/BSc/other),English,"Chemistry, Engineering, Physics, Mathematics, Materials Science",20,Female,Black,South Africa,South Africa,South Africa,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64a1975134dd660e9c7fe80d,60e84d936799d99dc6d8920b,APPROVED,2023-07-02T15:27:30.990000Z,2023-07-02T15:40:50.080000Z,2023-07-02T18:47:07.350000,2023-07-02T15:40:50.658115Z,800,CACDZOAC,90,Undergraduate degree (BA/BSc/other),English,Engineering,24,Female,Black,South Africa,South Africa,South Africa,English,Yes,Other
64a1977aae1a78ddc46287b5,63d7a39f4ee6dcab794fe85a,APPROVED,2023-07-02T15:28:00.728000Z,2023-07-02T15:32:30.812000Z,2023-07-03T07:02:36.919000,2023-07-02T15:32:31.343023Z,271,CACDZOAC,115,Undergraduate degree (BA/BSc/other),English,Mathematics,35,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64a197aa2b2e9cd0b776481f,60123adc24c9f126819861b6,APPROVED,2023-07-02T15:28:42.215000Z,2023-07-02T15:50:36.813000Z,2023-07-02T18:47:07.550000,2023-07-02T15:50:37.519877Z,1315,CACDZOAC,201,Undergraduate degree (BA/BSc/other),"Portuguese, English, Spanish","Computing (IT), Engineering, Mathematics, Computer Science",20,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
64a197b6f09b500d3ab892b7,6130681762f1d26905858de5,APPROVED,2023-07-02T15:28:54.675000Z,2023-07-02T15:38:02.251000Z,2023-07-02T18:59:33.191000,2023-07-02T15:38:02.903191Z,548,CACDZOAC,308,Undergraduate degree (BA/BSc/other),"English, Dutch, French, German, Italian, Portuguese, Spanish",Computer Science,29,Male,Mixed,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking)
